link_to_country,country,fips,continent,include?,city,lat,long,rank_within_country,link_to_city,population_city
http://www.geonames.org/AO/largest-cities-in-angola.html,Angola,AO,AF,,Lobito,-12.364,13.536,4,http://www.geonames.org/3347939/lobito.html,207932
http://www.geonames.org/AO/largest-cities-in-angola.html,Angola,AO,AF,,Benguela,-12.576,13.405,5,http://www.geonames.org/3351663/benguela.html,151226
http://www.geonames.org/AO/largest-cities-in-angola.html,Angola,AO,AF,,Kuito,-12.383,16.933,6,http://www.geonames.org/3348078/cuito.html,113624
http://www.geonames.org/AO/largest-cities-in-angola.html,Angola,AO,AF,,Lubango,-14.917,13.492,7,http://www.geonames.org/3347762/lubango.html,102541
http://www.geonames.org/AO/largest-cities-in-angola.html,Angola,AO,AF,,Malanje,-9.54,16.341,8,http://www.geonames.org/2239862/malanje.html,87046
http://www.geonames.org/AO/largest-cities-in-angola.html,Angola,AO,AF,,Namibe,-15.196,12.152,9,http://www.geonames.org/3347019/namibe.html,80149
http://www.geonames.org/AO/largest-cities-in-angola.html,Angola,AO,AF,,Soyo,-6.135,12.369,10,http://www.geonames.org/2236967/soio.html,67491
http://www.geonames.org/AI/largest-cities-in-anguilla.html,Anguilla,AV,NA,,The Valley,18.217,-63.058,1,http://www.geonames.org/3573374/the-valley.html,2035
http://www.geonames.org/AI/largest-cities-in-anguilla.html,Anguilla,AV,NA,,Stoney Ground,18.217,-63.033,2,http://www.geonames.org/3573380/stoney-ground.html,1545
http://www.geonames.org/AI/largest-cities-in-anguilla.html,Anguilla,AV,NA,,The Farrington,18.2,-63.033,3,http://www.geonames.org/3573378/the-farrington.html,1199
http://www.geonames.org/AI/largest-cities-in-anguilla.html,Anguilla,AV,NA,,George Hill,18.2,-63.067,4,http://www.geonames.org/3573466/george-hill.html,1135
http://www.geonames.org/AI/largest-cities-in-anguilla.html,Anguilla,AV,NA,,Island Harbour,18.256,-63.01,5,http://www.geonames.org/3573456/island-harbour.html,1114
http://www.geonames.org/AI/largest-cities-in-anguilla.html,Anguilla,AV,NA,,Blowing Point Village,18.167,-63.083,6,http://www.geonames.org/3573496/blowing-point-village.html,942
http://www.geonames.org/AI/largest-cities-in-anguilla.html,Anguilla,AV,NA,,East End Village,18.233,-63,7,http://www.geonames.org/3573473/east-end-village.html,701
http://www.geonames.org/AI/largest-cities-in-anguilla.html,Anguilla,AV,NA,,Sandy Ground Village,18.2,-63.083,8,http://www.geonames.org/3573407/sandy-ground-village.html,274
http://www.geonames.org/AQ/largest-cities-in-antarctica.html,Antarctica,AY,AN,,McMurdo Station,-77.846,166.676,1,http://www.geonames.org/6696480/mcmurdo-station.html,1258
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,St. John's,17.117,-61.846,1,http://www.geonames.org/3576022/saint-john-s.html,24226
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,All Saints,17.067,-61.793,2,http://www.geonames.org/3576397/all-saints.html,2526
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,Piggotts,17.117,-61.8,3,http://www.geonames.org/3576057/piggotts.html,1878
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,Liberta,17.033,-61.783,4,http://www.geonames.org/3576144/liberta.html,1668
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,Bolands,17.066,-61.875,5,http://www.geonames.org/3576361/bolands.html,1657
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,Potters Village,17.083,-61.817,6,http://www.geonames.org/3576050/potters-village.html,1433
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,Codrington,17.633,-61.833,7,http://www.geonames.org/3576311/codrington.html,1325
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,Parham,17.097,-61.77,8,http://www.geonames.org/3576074/parham.html,969
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,Carlisle,17.133,-61.8,9,http://www.geonames.org/3576344/carlisle.html,831
http://www.geonames.org/AG/largest-cities-in-antigua-and-barbuda.html,Antigua and Barbuda,AC,NA,,Cedar Grove,17.167,-61.817,10,http://www.geonames.org/3576338/cedar-grove.html,789
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,Córdoba,-31.413,-64.181,2,http://www.geonames.org/3860259/cordoba.html,1428214
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,Rosario,-32.947,-60.639,3,http://www.geonames.org/3838583/rosario.html,1173533
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,Mendoza,-32.891,-68.827,4,http://www.geonames.org/3844421/mendoza.html,876884
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,Tucumán,-26.824,-65.223,5,http://www.geonames.org/3836873/san-miguel-de-tucuman.html,781023
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,La Plata,-34.921,-57.955,6,http://www.geonames.org/3432043/la-plata.html,694167
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,Mar del Plata,-38.002,-57.558,7,http://www.geonames.org/3430863/mar-del-plata.html,553935
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,Quilmes,-34.729,-58.264,8,http://www.geonames.org/3429652/quilmes.html,518788
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,Salta,-24.786,-65.412,9,http://www.geonames.org/3838233/salta.html,512686
http://www.geonames.org/AR/largest-cities-in-argentina.html,Argentina,AR,SA,,Santa Fe,-31.633,-60.7,10,http://www.geonames.org/3836277/santa-fe-de-la-vera-cruz.html,489505
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Yerevan,40.181,44.514,1,http://www.geonames.org/616052/yerevan.html,1093485
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Gyumri,40.794,43.845,2,http://www.geonames.org/616635/gyumri.html,148381
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Vanadzor,40.805,44.494,3,http://www.geonames.org/616530/vanadzor.html,101098
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Vagharshapat,40.166,44.295,4,http://www.geonames.org/616062/ejmiatsin.html,49513
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Hrazdan,40.497,44.766,5,http://www.geonames.org/616629/hrazdan.html,40795
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Abovyan,40.274,44.633,6,http://www.geonames.org/617026/abovyan.html,35673
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Kapan,39.208,46.406,7,http://www.geonames.org/174875/qafan.html,33160
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Ararat,39.831,44.706,8,http://www.geonames.org/174991/ararat.html,28832
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Armavir,40.154,44.038,9,http://www.geonames.org/616631/armavir.html,25963
http://www.geonames.org/AM/largest-cities-in-armenia.html,Armenia,AM,AS,,Step'anavan,41.01,44.385,10,http://www.geonames.org/616194/step-anavan.html,23782
http://www.geonames.org/AW/largest-cities-in-aruba.html,Aruba,AA,NA,,Babijn,12.533,-69.983,1,http://www.geonames.org/3577277/babijn.html,40627
http://www.geonames.org/AW/largest-cities-in-aruba.html,Aruba,AA,NA,,Oranjestad,12.524,-70.027,2,http://www.geonames.org/3577154/oranjestad.html,29998
http://www.geonames.org/AW/largest-cities-in-aruba.html,Aruba,AA,NA,,Angochi,12.517,-69.95,3,http://www.geonames.org/3577284/angochi.html,29442
http://www.geonames.org/AW/largest-cities-in-aruba.html,Aruba,AA,NA,,Arasji,12.617,-70.067,4,http://www.geonames.org/3577282/arasji.html,14649
http://www.geonames.org/AU/largest-cities-in-australia.html,Australia,AS,OC,,Adelaide,-34.929,138.599,5,http://www.geonames.org/2078025/adelaide.html,1225235
http://www.geonames.org/AU/largest-cities-in-australia.html,Australia,AS,OC,,Gold Coast,-28,153.431,6,http://www.geonames.org/2165087/gold-coast.html,591473
http://www.geonames.org/AU/largest-cities-in-australia.html,Australia,AS,OC,,Canberra,-35.283,149.128,7,http://www.geonames.org/2172517/canberra.html,367752
http://www.geonames.org/AU/largest-cities-in-australia.html,Australia,AS,OC,,Newcastle,-32.927,151.776,8,http://www.geonames.org/2155472/newcastle.html,308308
http://www.geonames.org/AU/largest-cities-in-australia.html,Australia,AS,OC,,Wollongong,-34.424,150.893,9,http://www.geonames.org/2171507/wollongong.html,292190
http://www.geonames.org/AU/largest-cities-in-australia.html,Australia,AS,OC,,Logan City,-27.639,153.109,10,http://www.geonames.org/7281838/logan-city.html,282673
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,Graz,47.067,15.45,2,http://www.geonames.org/2778067/graz.html,222326
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,Linz,48.306,14.286,3,http://www.geonames.org/2772400/linz.html,181162
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,Salzburg,47.799,13.044,4,http://www.geonames.org/2766824/salzburg.html,150269
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,Innsbruck,47.263,11.395,5,http://www.geonames.org/2775220/innsbruck.html,112467
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,Klagenfurt,46.625,14.305,6,http://www.geonames.org/2774326/klagenfurt-am-woerthersee.html,90610
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,Villach,46.61,13.856,7,http://www.geonames.org/2762372/villach.html,58882
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,Wels,48.167,14.033,8,http://www.geonames.org/2761524/wels.html,57946
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,St. Pölten,48.2,15.633,9,http://www.geonames.org/2766429/sankt-poelten.html,49001
http://www.geonames.org/AT/largest-cities-in-austria.html,Austria,AU,EU,,Dornbirn,47.414,9.742,10,http://www.geonames.org/2780741/dornbirn.html,43013
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Baku,40.378,49.892,1,http://www.geonames.org/587084/baku.html,1116513
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Ganja,40.683,46.361,2,http://www.geonames.org/586523/ganja.html,313300
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Sumqayit,40.59,49.669,3,http://www.geonames.org/584923/sumqayit.html,265150
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Lankaran,38.754,48.851,4,http://www.geonames.org/147622/lankaran.html,240300
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Mingachevir,40.764,47.06,5,http://www.geonames.org/585514/mingelchaur.html,95453
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Saatlı,39.932,48.369,6,http://www.geonames.org/147288/saatli.html,87000
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Qaraçuxur,40.397,49.974,7,http://www.geonames.org/585103/qaracuxur.html,72989
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Şirvan,39.938,48.929,8,http://www.geonames.org/148565/sirvan.html,70220
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Bakıxanov,40.419,49.967,9,http://www.geonames.org/824003/bakixanov.html,66686
http://www.geonames.org/AZ/largest-cities-in-azerbaijan.html,Azerbaijan,AJ,AS,,Nakhichivan,39.209,45.412,10,http://www.geonames.org/147429/nakhchivan.html,64754
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,Nassau,25.058,-77.343,1,http://www.geonames.org/3571824/nassau.html,227940
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,Lucaya,26.533,-78.667,2,http://www.geonames.org/3571971/lucaya.html,46525
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,Freeport,26.533,-78.7,3,http://www.geonames.org/3572375/freeport.html,26910
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,West End,26.687,-78.977,4,http://www.geonames.org/3571224/west-end.html,12724
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,Cooper’s Town,26.871,-77.511,5,http://www.geonames.org/3572601/cooper-s-town.html,8413
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,San Andros,25.067,-78.05,6,http://www.geonames.org/3571523/san-andros.html,7800
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,George Town,23.516,-75.787,7,http://www.geonames.org/3572349/george-town.html,7314
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,Marsh Harbour,26.541,-77.064,8,http://www.geonames.org/3571913/marsh-harbour.html,5314
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,High Rock,26.61,-78.279,9,http://www.geonames.org/3572189/high-rock.html,3744
http://www.geonames.org/BS/largest-cities-in-bahamas.html,Bahamas,BF,NA,,Andros Town,24.7,-77.767,10,http://www.geonames.org/3572906/andros-town.html,2455
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Manama,26.228,50.586,1,http://www.geonames.org/290340/manama.html,147074
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Al Muharraq,26.257,50.612,2,http://www.geonames.org/290332/al-muharraq.html,97458
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Ar Rifā‘,26.13,50.555,3,http://www.geonames.org/385038/ar-rifa.html,79550
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Dār Kulayb,26.069,50.504,4,http://www.geonames.org/290269/dar-kulayb.html,65466
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Madīnat Ḩamad,26.115,50.507,5,http://www.geonames.org/290247/madinat-hamad.html,52718
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Madīnat ‘Īsá,26.174,50.548,6,http://www.geonames.org/290187/madinat-isa.html,38090
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Sitrah,26.155,50.621,7,http://www.geonames.org/290104/sitrah.html,37657
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Jidd Ḩafş,26.219,50.548,8,http://www.geonames.org/290215/jidd-hafs.html,31735
http://www.geonames.org/BH/largest-cities-in-bahrain.html,Bahrain,BA,AS,,Al Ḩadd,26.246,50.654,9,http://www.geonames.org/290363/al-hadd.html,12797
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Chittagong,22.338,91.832,2,http://www.geonames.org/1205733/chittagong.html,3920222
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Khulna,22.81,89.564,3,http://www.geonames.org/1336135/khulna.html,1342339
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Rajshahi,24.374,88.601,4,http://www.geonames.org/1185128/rajshahi.html,700133
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Comilla,23.462,91.185,5,http://www.geonames.org/1185186/comilla.html,389411
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Rangpur City,25.747,89.252,6,http://www.geonames.org/1185188/rangpur.html,343122
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Tongi,23.892,90.402,7,http://www.geonames.org/1185098/tungi.html,337579
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Narsingdi,23.923,90.718,8,http://www.geonames.org/1185117/narsingdi.html,281080
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Cox’s Bāzār,21.454,91.968,9,http://www.geonames.org/1336134/cox-s-bazar.html,253788
http://www.geonames.org/BD/largest-cities-in-bangladesh.html,Bangladesh,BG,AS,,Jessore,23.17,89.214,10,http://www.geonames.org/1336140/jessore.html,243987
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Bridgetown,13.1,-59.617,1,http://www.geonames.org/3374036/bridgetown.html,98511
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Speightstown,13.25,-59.65,2,http://www.geonames.org/3373505/speightstown.html,3634
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Oistins,13.067,-59.533,3,http://www.geonames.org/3373652/oistins.html,2285
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Bathsheba,13.214,-59.525,4,http://www.geonames.org/3374083/bathsheba.html,1765
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Holetown,13.187,-59.638,5,http://www.geonames.org/3373790/holetown.html,1350
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Crane,13.1,-59.45,6,http://www.geonames.org/3373477/crane.html,935
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Crab Hill,13.317,-59.633,7,http://www.geonames.org/3373942/crab-hill.html,727
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Blackmans,13.183,-59.533,9,http://www.geonames.org/3374056/blackmans.html,623
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Greenland,13.25,-59.567,8,http://www.geonames.org/3373831/greenland.html,623
http://www.geonames.org/BB/largest-cities-in-barbados.html,Barbados,BB,NA,,Hillaby,13.217,-59.583,10,http://www.geonames.org/3373794/hillaby.html,519
http://www.geonames.org/BY/largest-cities-in-belarus.html,Belarus,BO,EU,,Gomel,52.434,30.975,2,http://www.geonames.org/627907/gomel.html,480951
http://www.geonames.org/BY/largest-cities-in-belarus.html,Belarus,BO,EU,,Mogilev,53.917,30.345,3,http://www.geonames.org/625665/mahilyow.html,369200
http://www.geonames.org/BY/largest-cities-in-belarus.html,Belarus,BO,EU,,Vitebsk,55.19,30.205,4,http://www.geonames.org/620127/vitebsk.html,342700
