"","month","AUS","AUT","BEL","BRA","CAN","CHE","CHL","CHN","CZE","DEU","DNK","EA19","ESP","EST","FIN","FRA","G-7","GBR","GRC","HUN","IDN","IND","IRL","ISR","ITA","JPN","KOR","MEX","NLD","NOR","NZL","OECD","OECDE","POL","PRT","RUS","SVK","SVN","SWE","TUR","USA","ZAF","id","year"
"629","2007-05",100.6311,101.7391,101.315,102.5617,100.6232,102.1876,102.6125,103.1582,103.2891,101.7291,101.2603,102.0871,102.6114,109.7888,102.4186,101.9384,101.6776,101.8684,101.2887,101.326,100.6681,100.8059,107.2915,102.2925,101.9895,101.0284,101.1113,99.34761,102.0589,102.0651,101.2858,101.6588,102.0092,101.6394,103.0553,104.5468,102.827,104.6224,102.2975,101.8732,101.877,102.6258,629,"2007"
"630","2007-06",100.6268,101.7026,101.383,102.8183,100.6362,102.0673,102.5035,103.2447,103.1674,101.6872,101.338,102.0875,102.6375,109.364,102.3557,101.9846,101.6598,101.8326,101.3352,101.3512,100.7749,100.9175,107.3918,102.4142,101.982,100.7872,101.295,99.54768,102.0619,102.0948,101.0798,101.6597,102.0046,101.3834,103.0508,104.6512,102.8022,104.3404,102.2229,102.0957,101.9178,102.5336,630,"2007"
"631","2007-07",100.631,101.6245,101.3943,103.073,100.6318,101.9355,102.3025,103.2374,103.0609,101.6189,101.4323,102.0512,102.6566,108.6371,102.1563,101.9607,101.5975,101.7477,101.4112,101.3526,100.8328,100.9878,107.3989,102.5788,101.9343,100.5382,101.4148,99.80325,102.0586,102.1499,100.882,101.6317,101.9814,101.1402,103.0325,104.7156,102.8243,103.9728,102.0843,102.5278,101.9013,102.4014,631,"2007"
"632","2007-08",100.6383,101.51,101.3472,103.3205,100.608,101.8108,102.0509,103.165,102.9391,101.5448,101.5118,101.9846,102.6687,107.6374,101.8164,101.8619,101.5001,101.6224,101.4974,101.3252,100.843,101.0116,107.2988,102.7877,101.8638,100.3364,101.4226,100.036,102.045,102.206,100.7227,101.5734,101.9371,100.9331,102.978,104.7305,102.9075,103.515,101.9137,103.0322,101.8232,102.2379,632,"2007"
"633","2007-09",100.6492,101.3744,101.2642,103.5647,100.5637,101.6885,101.7827,103.012,102.7992,101.484,101.5589,101.9007,102.6688,106.5016,101.3597,101.7083,101.3963,101.4697,101.5871,101.2957,100.8176,100.9926,107.0805,103.019,101.7832,100.2428,101.3012,100.0743,102.0291,102.2369,100.6006,101.4971,101.8784,100.7491,102.8931,104.7012,103.0625,102.9682,101.7469,103.5499,101.7137,102.0508,633,"2007"
"634","2007-10",100.654,101.235,101.1627,103.7688,100.4951,101.5494,101.4904,102.7677,102.6447,101.4434,101.5657,101.8079,102.6424,105.4382,100.8356,101.5205,101.2982,101.278,101.6737,101.3173,100.7399,100.9338,106.7417,103.2373,101.6976,100.2665,101.035,100.046,102.0152,102.2243,100.4676,101.4136,101.8044,100.5778,102.791,104.6146,103.3167,102.3633,101.5984,104.0008,101.5916,101.8434,634,"2007"
"635","2007-11",100.6389,101.0962,101.0709,103.8898,100.4098,101.4148,101.1891,102.4508,102.4896,101.408,101.5299,101.7048,102.5738,104.5434,100.2956,101.3118,101.2009,101.0328,101.7745,101.4156,100.5954,100.8367,106.2803,103.3753,101.6036,100.3599,100.634,100.0652,101.9892,102.1581,100.2721,101.323,101.7095,100.4063,102.679,104.4532,103.6945,101.7638,101.456,104.3401,101.4639,101.6042,635,"2007"
"636","2007-12",100.5884,100.9585,101.0042,103.9183,100.32,101.2439,100.8894,102.075,102.34,101.3582,101.4487,101.5916,102.4507,103.8232,99.78506,101.1016,101.1041,100.746,101.8608,101.5636,100.3617,100.7047,105.7811,103.384,101.5159,100.4813,100.1387,100.1896,101.9453,102.055,99.99378,101.2256,101.5904,100.228,102.5291,104.2105,104.1838,101.1275,101.3082,104.5079,101.3383,101.3486,636,"2007"
"637","2008-01",100.5038,100.8279,100.9511,103.8753,100.2454,101.0423,100.5786,101.6311,102.1826,101.2889,101.3272,101.4679,102.2674,103.2632,99.31258,100.882,101.0043,100.4312,101.8742,101.6915,100.0342,100.5419,105.2895,103.2821,101.4624,100.6002,99.59958,100.3229,101.8857,101.9287,99.66591,101.114,101.4436,100.0562,102.3099,103.902,104.7429,100.483,101.1406,104.4343,101.211,101.0899,637,"2008"
"638","2008-02",100.4066,100.6976,100.8922,103.7956,100.1797,100.8218,100.1915,101.0995,102.0007,101.1829,101.16,101.3238,102.0311,102.6892,98.88816,100.6599,100.8925,100.097,101.7992,101.7324,99.59947,100.3546,104.7434,103.1133,101.4155,100.6955,99.05499,100.1835,101.8107,101.7895,99.34457,100.9689,101.2589,99.859,102.0329,103.5501,105.2732,99.95844,100.9594,104.0722,101.0748,100.8202,638,"2008"
"639","2008-03",100.3234,100.5572,100.8083,103.6686,100.1018,100.5727,99.69244,100.4894,101.7778,101.0157,100.9475,101.1467,101.7476,101.9111,98.4999,100.4289,100.7574,99.74747,101.6619,101.6531,99.0366,100.1501,104.1534,102.9148,101.3525,100.7506,98.54037,99.7979,101.7146,101.6426,99.09513,100.7838,101.0247,99.61578,101.7561,103.1415,105.6821,99.52322,100.7482,103.3921,100.9229,100.5446,639,"2008"
"640","2008-04",100.2625,100.3856,100.6782,103.4663,99.99514,100.3038,99.12931,99.76731,101.492,100.7617,100.6851,100.925,101.4262,100.9391,98.10821,100.1843,100.5809,99.32714,101.4437,101.4666,98.40774,99.93782,103.5319,102.6919,101.2592,100.7613,98.06527,99.23223,101.5847,101.4498,98.95298,100.5508,100.7301,99.33562,101.5289,102.6304,105.9349,99.1703,100.4787,102.4742,100.7383,100.235,640,"2008"
"641","2008-05",100.1989,100.161,100.5,103.1176,99.83369,100.0055,98.47754,98.91866,101.094,100.3977,100.3483,100.6399,101.0731,99.79625,97.66372,99.91521,100.3365,98.81706,101.1661,101.1642,97.79282,99.72508,102.876,102.4232,101.0903,100.689,97.63375,98.60176,101.3909,101.1712,98.90519,100.2536,100.3582,99.04092,101.3302,101.9438,106.0511,98.89732,100.1232,101.316,100.4957,99.87314,641,"2008"
"642","2008-06",100.114,99.86385,100.2445,102.5301,99.59048,99.58601,97.68569,97.95698,100.5643,99.88602,99.92406,100.2733,100.6973,98.52345,97.14921,99.62231,99.9945,98.21701,100.8713,100.738,97.25084,99.52235,102.1995,102.0763,100.8246,100.5081,97.25233,98.05142,101.088,100.7718,98.90617,99.87302,99.89165,98.76054,101.0762,100.9935,106.0316,98.6796,99.68071,99.86594,100.1555,99.47362,642,"2008"
"643","2008-07",99.99658,99.48862,99.89873,101.6775,99.24511,99.0306,96.74727,96.93999,99.8863,99.20935,99.4258,99.81597,100.3132,97.13207,96.58298,99.30756,99.53541,97.55696,100.578,100.1934,96.83884,99.34198,101.4861,101.5478,100.452,100.2115,96.95353,97.47715,100.6333,100.2378,98.88978,99.38876,99.32482,98.50435,100.6805,99.73551,105.8229,98.52172,99.17087,98.06777,99.68177,99.02724,643,"2008"
"644","2008-08",99.83725,99.04802,99.45526,100.5974,98.77888,98.33895,95.73016,95.93875,99.05411,98.3665,98.8735,99.264,99.93555,95.56364,96.01631,98.966,98.94778,96.87492,100.3597,99.52384,96.54688,99.19436,100.5892,100.7576,99.96806,99.80247,96.73615,96.80531,100.0083,99.57501,98.79659,98.7897,98.66196,98.30525,100.0646,98.18887,105.3682,98.31186,98.6102,95.92349,99.04737,98.53258,644,"2008"
"645","2008-09",99.6181,98.56738,98.89827,99.35226,98.19537,97.53927,94.71875,95.06261,98.05387,97.38351,98.29291,98.62487,99.5767,93.71336,95.48463,98.59093,98.23648,96.19618,100.222,98.74432,96.31652,99.08846,99.50975,99.73805,99.38167,99.29379,96.58775,96.10653,99.21232,98.82424,98.60961,98.08512,97.91836,98.1836,99.19706,96.44633,104.6012,97.90088,97.99875,93.50886,98.24841,98.0263,645,"2008"
"646","2008-10",99.34312,98.07835,98.26083,98.07662,97.53695,96.71207,93.84488,94.40097,96.90335,96.33694,97.71201,97.9344,99.24319,91.69898,95.05098,98.19996,97.44601,95.57675,100.0939,97.87732,96.17265,99.03034,98.31497,98.55331,98.71655,98.70225,96.53793,95.50595,98.29742,98.06964,98.39685,97.32673,97.15045,98.14363,98.14763,94.6671,103.4751,97.19233,97.3568,91.16068,97.33612,97.52805,646,"2008"
"647","2008-11",99.03349,97.63801,97.61121,96.98437,96.90295,95.9397,93.29424,94.02846,95.70584,95.35454,97.18297,97.26952,98.94028,89.72923,94.80582,97.84475,96.67411,95.11765,99.90017,96.98357,96.16876,99.02547,97.12599,97.34066,98.04765,98.07316,96.67984,95.15319,97.37267,97.39784,98.24784,96.61621,96.45965,98.16691,97.10787,93.06165,102.0485,96.24574,96.72548,89.37764,96.42709,97.08125,647,"2008"
"648","2008-12",98.73686,97.29598,97.04932,96.24813,96.38953,95.29997,93.10175,93.98841,94.60187,94.57888,96.76637,96.71825,98.67392,88.17502,94.79675,97.56186,96.01935,94.89418,99.64615,96.20177,96.31016,99.0762,96.08353,96.27176,97.48128,97.48534,97.06659,95.08939,96.54516,96.86733,98.21581,96.04812,95.94482,98.23561,96.25881,91.80326,100.4594,95.23183,96.15953,88.52547,95.62846,96.72284,648,"2008"
"649","2009-01",98.48927,97.06381,96.65889,95.93559,96.07674,94.84721,93.24476,94.27924,93.74608,94.11401,96.50873,96.34628,98.45242,87.23802,95.03835,97.38455,95.55297,94.91001,99.38904,95.6669,96.55544,99.18031,95.29854,95.46578,97.08377,97.00508,97.70077,95.24171,95.91653,96.49947,98.30479,95.67953,95.65748,98.33358,95.6853,90.9884,98.81723,94.36224,95.70275,88.61199,95.02205,96.48219,649,"2009"
"650","2009-02",98.30887,96.9444,96.46234,96.02499,95.99079,94.5805,93.66595,94.86712,93.27715,93.98663,96.43633,96.17222,98.28763,86.88389,95.50114,97.321,95.31762,95.17648,99.22854,95.45087,96.92104,99.33165,94.74625,95.03663,96.86129,96.68871,98.52231,95.60976,95.52114,96.2923,98.49477,95.54294,95.61012,98.42846,95.40218,90.62138,97.26534,93.69006,95.38454,89.53746,94.6652,96.37888,650,"2009"
"651","2009-03",98.20721,96.95007,96.47281,96.4493,96.13333,94.53725,94.35074,95.63835,93.23795,94.19609,96.57272,96.20853,98.19672,87.0045,96.15723,97.38521,95.34196,95.68903,99.23814,95.55748,97.42813,99.52574,94.39609,94.95575,96.83327,96.59231,99.39452,96.24515,95.37335,96.24065,98.74443,95.6506,95.79762,98.49409,95.36119,90.65423,96.04653,93.26898,95.2199,91.09795,94.59736,96.40025,651,"2009"
"652","2009-04",98.19717,97.08768,96.67444,97.11592,96.4798,94.74325,95.2798,96.51421,93.56094,94.69888,96.88589,96.44275,98.1925,87.54963,96.96377,97.56756,95.61253,96.43496,99.43517,95.92105,98.03058,99.75465,94.2575,95.14011,97.00232,96.69904,100.2366,97.10249,95.45364,96.32021,99.0207,95.97906,96.18769,98.52914,95.53003,90.98724,95.28864,93.21247,95.21283,92.97175,94.81073,96.52209,652,"2009"
"653","2009-05",98.2894,97.33805,97.0302,97.90349,96.97231,95.18348,96.39185,97.4413,94.12212,95.4169,97.31255,96.8305,98.27496,88.34492,97.85908,97.83028,96.06003,97.32888,99.77326,96.46238,98.66315,100.0064,94.27422,95.46735,97.32964,96.95686,100.9795,98.02101,95.7117,96.51719,99.31472,96.45615,96.7133,98.55423,95.91442,91.51217,94.96992,93.55344,95.36208,94.793,95.22517,96.70005,653,"2009"
"654","2009-06",98.48157,97.6786,97.4843,98.7114,97.55927,95.80839,97.55492,98.37953,94.82475,96.25652,97.78204,97.31354,98.43465,89.20711,98.78937,98.13184,96.60931,98.30123,100.1913,97.07887,99.24684,100.2687,94.35674,95.9306,97.75983,97.30421,101.6142,98.96051,96.09562,96.79484,99.61556,97.01283,97.30572,98.58662,96.44122,92.12595,95.00122,94.21497,95.64944,96.30897,95.75456,96.90803,654,"2009"
"655","2009-07",98.75631,98.06613,97.98166,99.48116,98.18803,96.58403,98.65049,99.25306,95.60872,97.12421,98.23048,97.83758,98.65516,90.03867,99.73005,98.465,97.19626,99.29639,100.6305,97.69094,99.72456,100.5318,94.42696,96.48712,98.21515,97.67948,102.1471,99.85111,96.57002,97.12176,99.90187,97.59231,97.91296,98.63997,97.08421,92.77132,95.28336,95.05478,96.03419,97.45139,96.33131,97.14704,655,"2009"
"656","2009-08",99.08256,98.45999,98.47935,100.1851,98.80164,97.43656,99.60224,99.97923,96.39235,97.93856,98.6079,98.35751,98.91881,90.95306,100.625,98.81743,97.77148,100.2537,101.0413,98.25333,100.0366,100.7868,94.46688,97.06932,98.64622,98.04354,102.5645,100.5966,97.09943,97.46107,100.1446,98.14914,98.49419,98.72835,97.81641,93.43054,95.72849,95.95457,96.4342,98.26631,96.90675,97.40184,656,"2009"
"657","2009-09",99.42125,98.82758,98.96418,100.8012,99.35609,98.29305,100.31,100.5438,97.10678,98.64789,98.91797,98.8428,99.20346,91.95455,101.4382,99.17142,98.30308,101.0917,101.4023,98.7383,100.1925,101.0271,94.49855,97.64577,99.04774,98.39243,102.8439,101.1048,97.63556,97.78617,100.3225,98.65339,99.02376,98.85081,98.53851,94.09232,96.2168,96.83884,96.85217,98.88977,97.44818,97.6587,657,"2009"
"658","2009-10",99.73695,99.15306,99.43388,101.3076,99.83097,99.08595,100.7494,100.964,97.71824,99.23905,99.1875,99.2673,99.47758,92.94426,102.1037,99.48494,98.77206,101.7662,101.6868,99.13631,100.2427,101.2474,94.56277,98.22744,99.39883,98.71013,102.9772,101.2942,98.15022,98.08081,100.458,99.08704,99.48528,99.00813,99.18047,94.75362,96.64446,97.64152,97.28929,99.45999,97.94235,97.90483,658,"2009"
"659","2009-11",100.0154,99.4353,99.85789,101.6753,100.2297,99.77525,100.9694,101.2568,98.22824,99.73762,99.44884,99.62366,99.71516,93.91344,102.6044,99.7224,99.17596,102.242,101.8306,99.45734,100.2207,101.4431,94.73872,98.78448,99.69283,99.00023,102.9898,101.2624,98.63055,98.32159,100.5866,99.45169,99.8699,99.20831,99.74227,95.40354,96.97713,98.36647,97.74796,99.99073,98.38922,98.1292,659,"2009"
"660","2009-12",100.2483,99.68671,100.2137,101.9006,100.5668,100.3473,101.105,101.392,98.64919,100.1693,99.73376,99.91179,99.90202,94.96123,102.9762,99.86169,99.52049,102.5328,101.7836,99.72167,100.183,101.6108,95.10026,99.2829,99.92329,99.26402,102.9131,101.1574,99.0583,98.50079,100.7223,99.7579,100.1775,99.43716,100.2574,96.03496,97.22071,99.01649,98.21936,100.4584,98.79533,98.33571,660,"2009"
"661","2010-01",100.4301,99.92695,100.513,102.0033,100.8366,100.8031,101.2499,101.3791,99.0056,100.5683,100.037,100.1426,100.0338,96.0592,103.2353,99.91151,99.80423,102.6671,101.5302,99.93167,100.1586,101.7486,95.66396,99.70077,100.0921,99.49454,102.7742,101.0504,99.42857,98.62202,100.8291,100.0077,100.4165,99.69839,100.6904,96.64825,97.38709,99.5937,98.68848,100.8207,99.14655,98.5414,661,"2010"
"662","2010-02",100.5538,100.1589,100.761,102.0131,101.021,101.1482,101.4545,101.2571,99.32197,100.9507,100.3372,100.3277,100.1082,97.08694,103.4248,99.89223,100.0167,102.6631,101.1222,100.1105,100.1679,101.8564,96.35263,99.98576,100.2118,99.6886,102.6043,101.0529,99.75186,98.69299,100.8536,100.1994,100.5964,99.95741,101.006,97.24069,97.52457,100.0979,99.15287,101.0642,99.41039,98.73924,662,"2010"
"663","2010-03",100.6317,100.3828,100.9698,101.9593,101.1249,101.3949,101.7146,101.0866,99.64651,101.3148,100.6201,100.4802,100.1269,98.01872,103.5651,99.84299,100.1664,102.5332,100.6221,100.2725,100.1812,101.9356,97.06168,100.1053,100.3069,99.84694,102.4254,101.1282,100.0356,98.74492,100.7538,100.3396,100.731,100.1919,101.2251,97.81544,97.63952,100.5211,99.58874,101.255,99.59505,98.91078,663,"2010"
"664","2010-04",100.6769,100.6005,101.1168,101.8624,101.1421,101.5625,102.0419,100.8745,99.97583,101.6368,100.8359,100.605,100.0936,99.03708,103.65,99.80085,100.2467,102.3053,100.0435,100.4178,100.1597,101.9888,97.70975,100.0575,100.4082,99.95795,102.2473,101.1887,100.2732,98.80965,100.531,100.4198,100.826,100.3831,101.3478,98.35732,97.74009,100.874,99.98509,101.3875,99.68172,99.04917,664,"2010"
"665","2010-05",100.6965,100.8076,101.1884,101.7611,101.0848,101.6579,102.4098,100.6398,100.2988,101.8929,100.9606,100.7076,100.0189,99.99664,103.6758,99.80508,100.2627,102.0069,99.48721,100.5562,100.1114,102.0173,98.26055,99.95448,100.5275,100.0191,102.0677,101.3218,100.4584,98.91506,100.2215,100.4495,100.8909,100.5258,101.3799,98.86353,97.84833,101.151,100.3598,101.4931,99.67416,99.16596,665,"2010"
"666","2010-06",100.6975,101.0096,101.2272,101.7069,100.9757,101.7074,102.8117,100.4364,100.6127,102.0844,101.0079,100.8064,99.91759,100.9479,103.6697,99.88166,100.2445,101.6851,99.05442,100.6939,100.0746,102.0243,98.70798,99.85297,100.6803,100.0469,101.8777,101.3922,100.6031,99.07117,99.88461,100.4496,100.9487,100.6173,101.4027,99.36338,98.02225,101.3773,100.6909,101.6443,99.61281,99.2706,666,"2010"
"667","2010-07",100.6847,101.1941,101.2817,101.7285,100.8589,101.7464,103.1749,100.3198,100.8992,102.2254,101.0021,100.9174,99.8122,101.9422,103.6543,100.0419,100.2309,101.3794,98.80669,100.8411,100.0637,102.0122,99.0807,99.81543,100.8633,100.0528,101.667,101.3967,100.7345,99.27731,99.58252,100.4503,101.0153,100.6602,101.4717,99.8762,98.29083,101.5605,100.9659,101.8335,99.55903,99.38181,667,"2010"
"668","2010-08",100.671,101.3641,101.3706,101.8386,100.7748,101.8021,103.4368,100.3019,101.1671,102.3325,100.9579,101.0478,99.73363,102.8755,103.6348,100.2649,100.2527,101.1358,98.74978,101.0074,100.0642,101.9825,99.43846,99.87885,101.0739,100.0522,101.4446,101.3396,100.8776,99.51523,99.3617,100.4745,101.0981,100.644,101.6023,100.4061,98.61377,101.7402,101.185,102.005,99.56026,99.514,668,"2010"
"669","2010-09",100.6608,101.5325,101.4963,102.0107,100.7429,101.8908,103.5591,100.3654,101.4167,102.4223,100.9143,101.1958,99.69527,103.7217,103.6097,100.5218,100.3168,100.9629,98.83382,101.1983,100.0867,101.9358,99.756,100.0323,101.3,100.0491,101.2282,101.2038,101.0482,99.77259,99.23658,100.5254,101.1925,100.5764,101.7945,100.953,98.95749,101.938,101.3557,102.0716,99.62921,99.67456,669,"2010"
"670","2010-10",100.6602,101.7095,101.6725,102.1941,100.7598,102.0117,103.5621,100.4823,101.6329,102.5055,100.8673,101.3504,99.69141,104.3576,103.5934,100.7777,100.417,100.8516,98.99062,101.43,100.133,101.8733,100.0264,100.2286,101.5205,100.0645,101.0552,100.9195,101.2448,100.0319,99.17543,100.597,101.2928,100.4842,102.0109,101.5062,99.31081,102.1529,101.4569,102.0671,99.75481,99.85559,670,"2010"
"671","2010-11",100.6512,101.8827,101.8775,102.3368,100.8064,102.1567,103.492,100.5999,101.7967,102.5824,100.834,101.4938,99.71078,104.6936,103.5569,101.0036,100.5436,100.7881,99.09827,101.6977,100.1834,101.7958,100.2536,100.4381,101.7126,100.1139,100.9566,100.4908,101.4486,100.267,99.14915,100.6826,101.389,100.3779,102.2439,102.042,99.63657,102.3628,101.4943,102.0575,99.92432,100.0428,671,"2010"
"672","2010-12",100.6269,102.0318,102.0757,102.4106,100.8589,102.2986,103.3345,100.6869,101.8928,102.6437,100.8316,101.6092,99.74281,104.8503,103.4624,101.1748,100.669,100.7568,99.12153,101.9529,100.2343,101.7041,100.4232,100.6321,101.8658,100.173,100.9248,100.0368,101.6402,100.4581,99.16473,100.7653,101.4692,100.2634,102.4609,102.5373,99.89642,102.5104,101.481,102.0762,100.1007,100.222,672,"2010"
"673","2011-01",100.5732,102.1264,102.2147,102.4052,100.8846,102.3697,103.0758,100.7528,101.8883,102.6735,100.8427,101.6791,99.78,104.796,103.2952,101.2779,100.7629,100.7333,99.04932,102.1323,100.2827,101.5989,100.5728,100.8104,101.9628,100.216,100.9299,99.70824,101.7903,100.588,99.24328,100.8237,101.5126,100.1418,102.5859,102.9652,100.1061,102.5129,101.4408,102.071,100.2442,100.3736,673,"2011"
"674","2011-02",100.4847,102.1374,102.2578,102.322,100.8477,102.3435,102.7313,100.8142,101.7845,102.6458,100.8475,101.6866,99.81406,104.7726,103.0177,101.2985,100.7985,100.6919,98.868,102.1767,100.3188,101.4828,100.661,100.9577,102.0005,100.2196,100.8976,99.54555,101.8686,100.6519,99.39928,100.835,101.5025,100.0494,102.5912,103.3058,100.2872,102.3605,101.3759,102.0112,100.3224,100.4624,674,"2011"
"675","2011-03",100.3668,102.05,102.1822,102.1694,100.7389,102.1885,102.3608,100.873,101.6125,102.536,100.8294,101.6217,99.83682,104.8232,102.6122,101.2454,100.758,100.5928,98.59015,102.0813,100.3558,101.3581,100.6485,101.0681,101.9753,100.1884,100.7823,99.47696,101.8498,100.6539,99.63826,100.7829,101.429,99.98645,102.4742,103.5401,100.4569,102.0917,101.2994,101.919,100.3086,100.4785,675,"2011"
"676","2011-04",100.2116,101.8693,102.0013,101.9344,100.5752,101.8714,101.9447,100.8986,101.4046,102.3307,100.77,101.4847,99.84264,104.8949,102.0673,101.1452,100.6434,100.4179,98.28057,101.8656,100.4246,101.2276,100.5351,101.1382,101.881,100.1383,100.5866,99.50348,101.7107,100.6035,99.92361,100.6672,101.2869,99.92767,102.2372,103.6525,100.5926,101.7355,101.2097,101.7624,100.2032,100.4287,676,"2011"
"677","2011-05",100.0376,101.6077,101.7336,101.616,100.3825,101.3869,101.4644,100.8925,101.179,102.0301,100.6436,101.2852,99.82603,104.932,101.3856,101.0312,100.4684,100.1795,98.0075,101.5473,100.5208,101.0921,100.2843,101.1644,101.7271,100.0866,100.3212,99.56458,101.453,100.5223,100.2087,100.4969,101.0867,99.86419,101.8885,103.6525,100.6331,101.3289,101.0866,101.5903,100.0181,100.34,677,"2011"
"678","2011-06",99.86662,101.2926,101.3982,101.2354,100.1987,100.7943,100.9906,100.8529,100.9421,101.6425,100.4462,101.0293,99.78735,104.919,100.5932,100.901,100.2455,99.85712,97.80135,101.1797,100.6427,100.9547,99.92241,101.1487,101.5101,100.0492,100.0098,99.70631,101.1121,100.4395,100.4515,100.2885,100.8365,99.79258,101.4063,103.5776,100.5377,100.9479,100.9213,101.4681,99.77325,100.2358,678,"2011"
"679","2011-07",99.71731,100.9456,101.0329,100.8402,100.0426,100.1514,100.5937,100.7708,100.6872,101.2017,100.1852,100.7358,99.7364,104.8433,99.76426,100.7511,100.0038,99.47924,97.64968,100.8168,100.7587,100.8181,99.46802,101.0745,101.2369,100.0152,99.68137,99.91924,100.739,100.3686,100.6158,100.0684,100.5579,99.74103,100.8473,103.4632,100.3082,100.6406,100.726,101.4254,99.51694,100.1431,679,"2011"
"680","2011-08",99.59565,100.5994,100.6749,100.4973,99.92209,99.57605,100.3366,100.639,100.4106,100.7521,99.9036,100.4277,99.68439,104.749,98.99416,100.5733,99.7758,99.06792,97.4741,100.5061,100.8416,100.6853,99.02219,100.9525,100.9221,99.96693,99.34658,100.1467,100.3918,100.3171,100.666,99.86158,100.2707,99.73523,100.248,103.3379,99.95288,100.4486,100.5274,101.4056,99.30627,100.093,680,"2011"
"681","2011-09",99.48959,100.3078,100.3562,100.2633,99.84704,99.12967,100.2213,100.4745,100.1214,100.3472,99.64077,100.1433,99.64209,104.6873,98.40833,100.4008,99.60959,98.67372,97.27199,100.2787,100.9299,100.5595,98.72221,100.8333,100.5866,99.91287,99.03012,100.3423,100.1249,100.3006,100.5799,99.70447,100.0066,99.78263,99.64541,103.2295,99.52338,100.4032,100.3236,101.3595,99.20858,100.1025,681,"2011"
"682","2011-10",99.40932,100.1217,100.0867,100.1602,99.81096,98.85242,100.2051,100.306,99.86374,100.0353,99.4422,99.91373,99.60524,104.5916,98.07386,100.2535,99.53458,98.35178,97.08767,100.1678,100.9955,100.444,98.62492,100.7389,100.2724,99.89014,98.75556,100.5686,99.95411,100.3288,100.3803,99.6223,99.79111,99.86413,99.06451,103.1263,99.09902,100.4743,100.1266,101.2263,99.24625,100.1492,682,"2011"
"683","2011-11",99.36514,100.057,99.86999,100.175,99.8114,98.74652,100.2485,100.1705,99.64044,99.82438,99.33364,99.74334,99.56596,104.3617,97.98349,100.1336,99.54433,98.13939,96.96886,100.1712,101.0053,100.3402,98.70015,100.6925,99.99406,99.89603,98.55703,100.8054,99.86811,100.3903,100.1159,99.61301,99.63708,99.96321,98.47217,103.0065,98.76016,100.6006,99.95378,101.0888,99.39759,100.2013,683,"2011"
"684","2011-12",99.35192,100.0904,99.71699,100.2764,99.83543,98.80814,100.2941,100.0743,99.47059,99.71659,99.30897,99.62593,99.51331,103.9279,98.06586,100.0522,99.61287,98.04696,96.87528,100.2408,100.9443,100.2473,98.90238,100.675,99.72974,99.9208,98.46952,101.0235,99.84645,100.4552,99.84116,99.65557,99.53945,100.0332,97.90206,102.8514,98.57011,100.6892,99.80961,100.9586,99.61311,100.241,684,"2011"
"685","2012-01",99.36644,100.1744,99.63945,100.4181,99.86915,98.97106,100.3112,100.0354,99.34947,99.67461,99.3293,99.54163,99.43648,103.1951,98.22815,100.011,99.69911,98.06027,96.78163,100.3042,100.802,100.1643,99.1435,100.6771,99.47054,99.95874,98.48788,101.2071,99.84149,100.4993,99.58656,99.71696,99.48158,100.006,97.39415,102.6493,98.56368,100.6265,99.70734,100.9034,99.8233,100.2432,685,"2012"
"686","2012-02",99.41465,100.2571,99.63483,100.5619,99.89364,99.17406,100.2763,100.0523,99.23768,99.65012,99.36121,99.47007,99.32668,102.2746,98.40206,99.99622,99.76019,98.11926,96.66851,100.2958,100.5818,100.0889,99.34034,100.6702,99.22649,99.98596,98.57843,101.2911,99.81882,100.504,99.36821,99.76059,99.44116,99.90685,96.99376,102.3837,98.68955,100.3703,99.65568,100.929,99.96953,100.2129,686,"2012"
"687","2012-03",99.49546,100.2966,99.65656,100.6669,99.89716,99.36448,100.1732,100.081,99.08111,99.5968,99.36768,99.38355,99.18329,101.391,98.53403,99.98283,99.77055,98.19657,96.57374,100.2096,100.3713,100.0185,99.45644,100.6295,98.9781,99.98688,98.69215,101.3488,99.75368,100.4653,99.19857,99.76504,99.38889,99.77358,96.7179,102.036,98.83499,99.94065,99.65231,100.9424,100.0259,100.1548,687,"2012"
"688","2012-04",99.61704,100.2669,99.64634,100.7202,99.86836,99.51031,100.0127,100.1061,98.87145,99.48724,99.35619,99.26778,99.01282,100.6234,98.58685,99.95203,99.72447,98.27763,96.54787,100.0807,100.2327,99.95154,99.49777,100.515,98.71734,99.95035,98.80161,101.4417,99.64326,100.3996,99.07806,99.7261,99.31005,99.65286,96.58154,101.616,98.91762,99.43598,99.66284,100.8749,99.99706,100.0984,688,"2012"
"689","2012-05",99.76155,100.1633,99.60753,100.7409,99.81202,99.62602,99.82454,100.1441,98.63997,99.31981,99.31753,99.12804,98.82898,100.0563,98.54781,99.8933,99.6337,98.36317,96.554,99.96395,100.1953,99.88612,99.49013,100.2979,98.47769,99.86813,98.88591,101.5084,99.50645,100.3321,98.98793,99.65105,99.21342,99.54668,96.57417,101.1677,98.89926,98.94175,99.65709,100.7836,99.90624,100.0657,689,"2012"
"690","2012-06",99.8886,99.99895,99.54831,100.7657,99.73868,99.75476,99.65199,100.1878,98.42602,99.11388,99.26176,98.97475,98.64303,99.68719,98.44574,99.79199,99.52628,98.48645,96.56869,99.90327,100.2448,99.82098,99.46305,100.0001,98.2832,99.75254,98.93689,101.4405,99.37177,100.2798,98.91042,99.55681,99.11371,99.43802,96.65896,100.7623,98.79655,98.48454,99.61412,100.7034,99.79585,100.0696,690,"2012"
